time,open,high,low,close,Volume,Volume MA
2021-09-26 00:00,42989.15924,43111.32852,42859.82747,42964.492284,426.90806,38507.54206799988
2021-09-26 02:00,42970.52444,43039.02784,42410.033298,42677.448156,542.13881,32980.84819299988
2021-09-26 04:00,42689.61948,42724.1466,42199.685,42514.708572,528.1078,26719.42041949988
2021-09-26 06:00,42518.06212,42603.57124,42170.4,42371.256816,486.78492,18361.212064999876
2021-09-26 08:00,42378.27768,42485.7618,41089.1978,41594.927598,701.2052,10275.723219999878
2021-09-26 10:00,41591.01012,44064.59816,41353.58278,43582.99176,944.45559,4955.323539499877
2021-09-26 12:00,43596.642,43833.65556,43158.054196,43393.792932,649.29958,1760.5685434998773
2021-09-26 14:00,43405.80524,43986.57812,43383.583838,43525.655586,540.80885,566.1620844998772
2021-09-26 16:00,43530.72872,43707.48976,43397.019796,43608.548718,660.84546,574.4946169998773
2021-09-26 18:00,43612.32336,43824.40848,43328.434326,43405.745292,565.12687,574.0524384998773
2021-09-26 20:00,43415.60316,43657,43353.68971,43479.135126,447.44864,572.4269534998773
2021-09-26 22:00,43491.79488,43927.33352,43469.529456,43781.822784,472.4456,570.3449984998773
2021-09-27 00:00,43786.4468565,44140.9210396,42902.709426,43409.02707,35616.87379,2325.483428999877
2021-09-27 02:00,43403.16582,44547.61325,43166.686374,44518.1591314,78772.78405,6223.126452999878
2021-09-27 04:00,44515.255534,44592.295286,44070.971721,44247.2910845,52554.84501,8824.251942499879
2021-09-27 06:00,44251.733922,44459.096256,44103.03976,44282.7453159,44670.22757,11031.525277499877
2021-09-27 08:00,44296.3992324,44415.389,43802.943876,43810.8113223,152212.85376,18613.077029499877
2021-09-27 10:00,43811.1859626,44274.286252,43541.2256396,43712.350752,162432.10531,26709.625309499876
2021-09-27 12:00,43712.871572,44122.9165905,43657.323897,43879.993974,127131.04834,33041.460732999876
2021-09-27 14:00,43886.6948814,43985.7974498,43401.93166,43671.1293018,242387.39627,45137.185473999874
2021-09-27 16:00,43671.1293018,44230.7219229,43179.784032,43445.2068089,182571.40277,54244.41020949987
2021-09-27 18:00,43445.7419138,43576.7015354,42964.01002,43214.7345615,80668.28334,58250.717435999875
2021-09-27 20:00,43214.517504,43368.24674,43072.149805,43144.4368,56360.51305,61042.33769849987
2021-09-27 22:00,43142.9616,43268.594943,42682.780124,43194.7850373,27293.81641,62382.689272999865
2021-09-28 00:00,43194.2816534,43510.1469816,42244.248233,42311.5572814,16035.81825,63149.41992549987
2021-09-28 02:00,42314.4461193,42698.4640314,42110.514984,42620.207832,55147.52383,65859.57333749988
2021-09-28 04:00,42620.0980029,42791.4327708,42419.682855,42737.5798644,54688.89323,68561.55301999988
2021-09-28 06:00,42731.2923045,42947.758608,42565.4541,42603.270622,48979.97606,70983.51138049988
2021-09-28 08:00,42607.5520168,42691.9449853,41819.042016,41956.2397987,173633.30232,79632.13422349989
2021-09-28 10:00,41954.4316332,42315.4085004,41674.379394,42084.9479088,147792.03384,86993.47957199988
2021-09-28 12:00,42082.880424,42381.964511,41810.428275,42316.1720481,172034.36434,95572.82535699988
2021-09-28 14:00,42319.5748174,42794.9774208,41928.181744,42198.8164906,247933.38799,107945.87247649988
2021-09-28 16:00,42199.8677716,42200.5903164,41502.73615,41739.8768789,327723.62686,122551.21012999988
2021-09-28 18:00,41734.8353175,41933.565714,41391.42711,41668.92015,144638.07423,125844.47463899988
2021-09-28 20:00,41665.3177201,42069.7469985,41534.205804,41912.3432574,111909.33439,128812.19910799988
2021-09-28 22:00,41917.3095099,42314.01494,41879.26908,42169.0268692,35924.46409,128374.91093399988
2021-09-29 00:00,42161.3708992,42185.6942482,41183.6401691,41331.301892,26864.51288,122107.49388999988
2021-09-29 02:00,41324.9668744,42068.988753,41033.095092,41766.758815,99067.8674,118939.28199449988
2021-09-29 04:00,41772.1222375,42454.422171,41755.239639,42403.379688,76668.31455,116416.14530499985
2021-09-29 06:00,42418.16096,42671.9486094,42209.010832,42483.064932,74245.89347,108009.07016499985
2021-09-29 08:00,42494.9800956,42633.6422863,42317.52768,42574.9496487,221268.03318,109943.90168549985
2021-09-29 10:00,42548.5704309,42612.4676637,42243.744015,42400.646208,177873.98144,114804.18659049986
2021-09-29 12:00,42389.8668281,42636.4206,42268.886088,42482.154624,165839.63157,120278.14251649985
2021-09-29 14:00,42484.6843407,42698.9735021,41940.478784,42219.1747326,219264.03064,129876.65322799985
2021-09-29 16:00,42222.0775662,42353.7871328,41676.960104,41760.43857,225017.05169,140325.71489999985
2021-09-29 18:00,41765.1145881,41891.535404,41277.827126,41293.1757644,124271.8488,143781.93114849986
2021-09-29 20:00,41291.7446286,41580.912126,41123.740335,41299.316367,95360.71032,145815.52200299985
2021-09-29 22:00,41301.7697862,41398.7073368,41015.303641,41355.835248,34632.73312,145098.15985599987
2021-09-30 00:00,41357.2097052,41707.774556,41205.92216,41671.0119868,23716.50376,137602.3199279999
2021-09-30 02:00,41670.5479428,43314.146364,41546.229306,43106.4099387,76151.82914,134020.30969299987
2021-09-30 04:00,43108.209648,43854.7198167,43055.810936,43723.8921114,55228.17324,128180.00013799989
2021-09-30 06:00,43732.3855806,43959.5899995,43501.93548,43568.9498604,70928.05117,119329.73329699987
2021-09-30 08:00,43568.4064992,43716.6901197,43232.85574,43353.6344985,173335.42592,111610.32324999987
2021-09-30 10:00,43353.8249932,43528.9482144,42854.778459,43201.805,143533.70061,111555.10456899989
2021-09-30 12:00,43185.3621597,43329.0183501,42719.434882,43080.8410664,179893.00901,114954.2882999999
2021-09-30 14:00,43085.145399,43839.3809051,43015.882104,43134.3526108,266482.96818,126482.2135044999
2021-09-30 16:00,43127.5057576,43553.5724286,42876.191733,43183.7880768,339058.03741,142091.8897309999
2021-09-30 18:00,43187.92128,43415.7348412,42852.08783,43352.28979,165659.14106,145421.4534139999
2021-09-30 20:00,43348.0140005,44189.145,43274.16478,43587.900813,131360.54243,148156.0648079999
2021-09-30 22:00,43587.6742656,43848.2414484,43172.2035,43814.3196,44433.20032,146665.4301504999
2021-10-01 00:00,43818.3416,43967.967894,43643.748456,43858.518954,28855.94524,137044.8257534999
2021-10-01 02:00,43862.3960765,44073.3681766,43435.551964,43776.89347,121638.17068,134233.03521549987
2021-10-01 04:00,43789.0362744,43836.403116,43328.351441,43680.6840117,80776.17981,129979.86262749988
2021-10-01 06:00,43685.0827777,43940.329845,43499.28985,43900.0246136,88293.50838,123431.33651449988
2021-10-01 08:00,43903.746525,44873.6677876,43786.803466,44833.1741976,212379.94084,122799.48097199986
2021-10-01 10:00,44840.9149503,45094.4843403,44800.099925,45021.3568736,159215.28917,124546.65299049989
2021-10-01 12:00,45021.0259452,47833.7939503,44925.91173,47571.383608,162338.37784,127895.53636649989
2021-10-01 14:00,47575.389078,47945.2488,46933.38167,46968.224614,237856.8056,138056.7399904999
2021-10-01 16:00,46965.009468,47425.5190992,46702.24111,47304.7367885,290886.26733,151415.2281689999
2021-10-01 18:00,47315.352,47776.740128,47197.09965,47591.9510986,116438.42272,153429.5578479999
2021-10-01 20:00,47593.561953,48128.38,47427.64,48028.6783787,84046.84729,154870.4915504999
2021-10-01 22:00,48044.715,48409.8655248,47737.090856,48358.701534,28249.402021,152736.5590930499
2021-10-02 00:00,48366.817334,48445.204368,47713.692532,48111.053694,227.47652,144081.16162304993
2021-10-02 02:00,48125.720104,48199.179688,47620.024606,47743.060134,231.75083,136916.0641340499
2021-10-02 04:00,47738.039932,47865.30727,47456.410078,47536.350708,191.74971,127931.00116904991
2021-10-02 06:00,47525.811762,47805.934396,47434.451042,47744.625324,216.1625,114617.66088504992
2021-10-02 08:00,47745.993416,47904.367456,47674.528,47722.851792,217.61508,97675.63976854991
2021-10-02 10:00,47721.402542,47874.941884,47512.61779,47693.88998,239.98937,89404.68218404992
2021-10-02 12:00,47693.298686,47751.152746,47477.464782,47662.365894,221.47388,82847.72875654991
2021-10-02 14:00,47668.649842,48272.7784,47598.193104,47782.23626,283.87471,80640.26247604992
2021-10-02 16:00,47769.645176,48057.118406,47752.775906,47771.998758,251.31279,79210.03085354992
2021-10-02 18:00,47771.963976,47959.844746,47559.469144,47704.96225,257.08205,73140.97642204992
2021-10-02 20:00,47709.31,48115.1,47516.21193,48102.033562,246.00301,69114.46758204993
2021-10-02 22:00,48099.239408,48115.088406,47797.401212,48061.222682,210.94328,64710.33932704992
2021-10-03 00:00,48061.929916,48191.991408,47419.46,47468.630154,229.61069,54102.82281954992
2021-10-03 02:00,47493.047118,47639.815564,46938.726384,47386.324348,309.26738,46157.52173004991
2021-10-03 04:00,47389.19966,47829.064426,47372.597052,47768.462588,200.31731,38050.61870354992
2021-10-03 06:00,47774.908852,47998.673052,47674.771474,47904.309486,181.82025,26166.869436049914
2021-10-03 08:00,47905.932646,47971.809754,47728.637198,47799.128718,203.69927,11632.741033049915
2021-10-03 10:00,47799.325816,47881.492494,47578.958658,47720.950376,240.03388,5822.821591049916
2021-10-03 12:00,47724.486546,47892.425636,47634.841738,47828.55429,231.44935,1632.0516940499156
2021-10-03 14:00,47833.30783,48093.836604,47736.61387,48005.36279,237.0755,231.43536799991548
2021-10-03 16:00,48005.107722,48047.866394,47752.775906,47821.180506,191.47416,229.63524999991546
2021-10-03 18:00,47821.168912,49095.732114,47781.42468,48811.934182,294.01251,232.74833399991547
2021-10-03 20:00,48811.66752,49067.767386,48383.686604,48680.469816,279.44641,237.1331689999155
2021-10-03 22:00,48684.272648,48726.382056,47483.354534,47620.372426,288.83991,240.76703949991548
2021-10-04 00:00,47614.784118,48213.1354639,47556.0363637,48072.0011886,52202.69735,2840.0211529999156
2021-10-04 02:00,48075.2568092,48164.3562172,47624.624075,47680.079755,89196.81768,7287.862568499915
2021-10-04 04:00,47699.77526,47762.721228,47207.040552,47317.715845,77393.1815,11146.447949499914
2021-10-04 06:00,47316.1397274,47750.0322672,47098.417844,47663.9329446,62158.41504,14240.174965999915
2021-10-04 08:00,47663.3213329,47812.6875564,47468.86326,47805.7775272,178369.77965,23146.098308999917
2021-10-04 10:00,47804.2777011,47947.2765612,47446.200861,47713.7865138,152116.29005,30739.058708999917
2021-10-04 12:00,47713.7865138,47737.949595,47369.369684,47561.0219682,126672.62108,37060.389612499916
2021-10-04 14:00,47564.824272,48000.0560994,47433.5575,47940.7117096,170121.45448,45555.91517249991
2021-10-04 16:00,47942.4521201,48335.0719368,46930.443957,47772.270597,221006.40975,56594.75512549991
2021-10-04 18:00,47767.0297515,49339.9618302,47697.071628,49168.9232258,105504.87136,61854.535324499906
2021-10-04 20:00,49174.138611,49422.9483904,48750.063648,49156.818379,93290.69336,66509.0541269999
2021-10-04 22:00,49156.407,49253.330784,48566.937408,48915.172456,28440.10034,67921.96813149989
2021-10-05 00:00,48919.3668448,49366.0599768,48624.471456,49137.9110391,34295.61046,69626.5636909999
2021-10-05 02:00,49139.76634,49678.4902058,48975.72768,49108.462047,100165.251,74622.8245469999
2021-10-05 04:00,49108.462047,49348.667316,48934.132507,49154.8489475,65378.76691,77880.19042499989
2021-10-05 06:00,49156.1774418,49283.5160664,48930.45917,49244.0035353,71518.83531,81444.2784154999
2021-10-05 08:00,49245.2777352,49606.2256944,49159.988977,49413.8484396,169126.30942,89891.0201784999
2021-10-05 10:00,49419.1831516,50275.37993,49330.967994,50228.7852128,136465.72638,96699.6058719999
2021-10-05 12:00,50231.394319,50300.825088,49751.24597,49821.9442784,131497.94431,103260.53076699989
2021-10-05 14:00,49814.7309825,50259.3292521,49658.498136,50197.445136,196639.28693,113078.05311799988
2021-10-05 16:00,50193.5375199,50336.820642,49546.382784,49800.1499856,218327.20025,121384.27826299988
2021-10-05 18:00,49800.1737387,50212.674246,49666.650456,50147.2049619,93520.60659,121600.4677084999
2021-10-05 20:00,50158.2113742,51309.645,50141.703129,51135.079566,69068.74268,121184.2457674999
2021-10-05 22:00,51144.0312306,51800.329256,51024.212935,51565.49866,28483.49835,119500.49993299991
2021-10-06 00:00,51571.9701435,51627.9671479,51059.631107,51186.24756,26624.84926,111913.25341349992
2021-10-06 02:00,51195.4818687,51220.8032472,50614.85126,50986.8312966,100026.67891,109308.77285649991
2021-10-06 04:00,50989.4707764,51333.7594912,50872.331041,51259.6270732,72894.82108,106619.88285649991
2021-10-06 06:00,51256.293202,51509.5374118,50888.792325,51273.8666188,75055.32075,101866.57616999991
2021-10-06 08:00,51260.1550014,51522.179935,50952.646567,51147.699588,183753.32858,100003.92211149991
2021-10-06 10:00,51149.5173712,51199.725,50069.4744,50407.114296,183294.11632,103893.38435949992
2021-10-06 12:00,50410.171602,51302.3839944,50279.09007,51125.4404432,171115.06862,107784.60312249992
2021-10-06 14:00,51125.6301676,55095.375927,51084.661152,53353.0005547,231718.694356,117948.53282329992
2021-10-06 16:00,53358.042732,54814.005792,53024.43405,54685.497984,212443.2231,126855.91345529992
2021-10-06 18:00,54675.5476864,54740.366379,53883.53201,54175.1048976,113152.49584,127505.2756972999
2021-10-06 20:00,54174.6358978,54696.837432,54022.81428,54573.71832,101030.60868,129287.86778579993
2021-10-06 22:00,54572.3019,54904.5575309,54243.2245534,54485.5504852,33292.65902,127376.55897129994
2021-10-07 00:00,54490.1966125,55216.693094,54319.663642,54829.9014984,34174.605949,120628.97379774993
2021-10-07 02:00,54829.761188,54852.6393304,53562.33353,54286.173377,91402.92352,118375.83365474995
2021-10-07 04:00,54287.144123,54753.59916,54197.999697,54383.7323251,53884.5826,114495.16556924993
2021-10-07 06:00,54378.449675,54788.2457892,54123.3656,54261.952836,59724.75182,107649.43881374993
2021-10-07 08:00,54258.1877968,54498.2807516,53884.950469,54390.5933361,163026.12874,104884.38523824993
2021-10-07 10:00,54398.0063412,54423.2829616,53391.117664,53892.0146254,132342.84675,106825.49724624993
2021-10-07 12:00,53892.9354285,54008.45474,53389.62329,53893.9652811,120049.76119,109374.54817174995
2021-10-07 14:00,53886.9768254,54276.3219774,53210.775,54128.5936528,197035.76763,117802.16163574994
2021-10-07 16:00,54131.354784,54259.7454109,52918.786406,53457.7865936,178714.89566,125406.66395574994
2021-10-07 18:00,53458.04088,53819.800104,52915.0092,53435.9501379,89451.15245,124877.88763274995
2021-10-07 20:00,53432.517705,53543.691654,53226.9969,53356.6149879,79830.95452,125224.69430474995
2021-10-07 22:00,53356.6149879,53982.25613,53321.409696,53768.8394672,33432.1711,123143.53682224995
2021-10-08 00:00,53767.4318517,54130.2578635,53118.23312,53302.9505192,31343.11248,115523.02601724995
2021-10-08 02:00,53303.4116493,53874.8932764,53220.533976,53787.0848304,96548.45923,111185.74316274996
2021-10-08 04:00,53784.8397518,53911.4297684,53174.818171,53289.672175,60777.23035,105668.85124924996
2021-10-08 06:00,53286.6943136,53628.5603142,53078.841745,53596.3314549,66579.7851,97411.90578644995
2021-10-08 08:00,53613.0545,54439.443024,53448.743088,54272.072155,135853.17671,93582.40346694995
2021-10-08 10:00,54273.4936722,55484.7529336,54191.945808,54675.404548,119224.356229,93885.99648639995
2021-10-08 12:00,54685.1756904,55129.0069717,54633.63825,54779.2994385,100726.89961,93870.81103289995
2021-10-08 14:00,54779.011533,54846.109248,53622.891072,53760.7469,351216.64134,109767.01014889995
2021-10-08 16:00,53764.192972,54403.3335486,53629.898119,53916.140586,202090.93737,118162.82671994995
2021-10-08 18:00,53912.6806178,54074.3545639,53593.20459,53906.3710174,89801.41868,118082.75147794995
2021-10-08 20:00,53909.679456,54337.0732804,53845.900277,54310.7946447,69503.79358,118863.71202694994
2021-10-08 22:00,54308.4110805,54392.5647816,53458.057488,53806.942621,22608.13256,117007.88106394994
2021-10-09 00:00,53802.639697,53897.974911,53414.162002,53589.587124,250.67369,108869.10831144995
2021-10-09 02:00,53588.280053,53951.761461,53306.369129,53666.507674,201.18614,102262.02528094994
2021-10-09 04:00,53649.215009,54329.713186,53496.021661,54219.364006,191.12872,96269.09365744994
2021-10-09 06:00,54210.087272,54376.027454,54036.350932,54227.36837,166.23357,86425.61695444994
2021-10-09 08:00,54230.503027,54746.611,54227.160164,54544.176933,272.95562,77503.51995244993
2021-10-09 10:00,54544.1885,54680.574997,54133.571567,54529.822286,257.32523,73043.82859144994
2021-10-09 12:00,54529.648781,54943.25,54203.864226,54418.131334,349.86613,69069.77417194995
2021-10-09 14:00,54423.139845,55116.755,54423.139845,54902.406923,277.43409,67412.03732144996
2021-10-09 16:00,54902.568861,54969.530224,54590.91918,54681.870501,213.20564,65855.54197944996
2021-10-09 18:00,54686.370064,54828.123649,54402.712523,54617.87029,230.73541,61039.65578844996
2021-10-09 20:00,54617.858723,54817.840586,54334.513491,54384.147488,188.93944,58010.24124294997
2021-10-09 22:00,54373.424879,54576.911543,54069.872098,54576.448863,202.89807,54691.39689144997
2021-10-10 00:00,54570.526559,54881.563189,54506.352843,54692.650945,160.64874,47906.770492949974
2021-10-10 02:00,54692.650945,54925.378985,54173.651222,54173.662789,244.00538,41957.75295049997
2021-10-10 04:00,54173.651222,54942.868289,53893.463781,54829.615792,198.75106,36931.345522999974
2021-10-10 06:00,54858.278818,55835.447411,54648.997087,55426.704332,306.433553,19385.835133649973
2021-10-10 08:00,55433.598264,55606.316708,55226.6415,55434.8475,288.25456,9295.700993149974
2021-10-10 10:00,55444.529079,55687.0081,54621.941874,54790.345827,361.23528,4823.691823149973
2021-10-10 12:00,54790.357394,55116.755,54515.294134,54976.817434,239.3102,1360.4676541499732
2021-10-10 14:00,54971.554449,55168.609861,54521.228005,55101.359323,246.11787,242.36691964997325
2021-10-10 16:00,55099.566438,55454.141256,54908.757206,55284.187325,220.11744,240.83910714997327
2021-10-10 18:00,55283.597408,55403.871074,54963.191508,55281.064235,214.61091,241.51034564997332
2021-10-10 20:00,55275.847518,55474.418207,54980.588276,55414.038467,227.15095,243.31145714997334
2021-10-10 22:00,55409.527337,56454.108406,54423.614092,54856.4975,508.116076,260.40558244997334
2021-10-11 00:00,54873.09625,55032.3263488,54426.243536,54728.3411748,42836.43293,2388.5794479499737
2021-10-11 02:00,54714.8780794,55730.774994,54497.326496,55428.76404,78698.24682,6310.625527449974
2021-10-11 04:00,55430.6852742,56806.2937965,55379.50668,56591.1679231,62237.464557,9405.005448799973
2021-10-11 06:00,56589.125615,56804.5019136,56241.574473,56603.5606244,56964.90361,12239.378924799974
2021-10-11 08:00,56602.582441,57151.6160539,56587.90969,56867.326389,162524.25136,20354.931210799976
2021-10-11 10:00,56870.2746648,56958.6177984,56341.908489,56495.635314,148524.85586,27769.63723329997
2021-10-11 12:00,56500.6987968,56722.007314,55914.796308,56475.9246635,111058.4489,33313.11270629997
2021-10-11 14:00,56479.6634203,57522.509688,56222.621175,57337.8926358,150804.465897,40843.191097649964
2021-10-11 16:00,57348.0477245,57773.293578,57139.082313,57565.1684359,121533.869541,46911.85213769997
2021-10-11 18:00,57566.1517594,57822.5168411,57203.74676,57442.8785064,74325.524333,50615.928085349966
2021-10-11 20:00,57442.9702778,57870.8376264,57327.501708,57526.009435,59714.149657,53591.69801519996
2021-10-11 22:00,57522.8101127,57537.6158112,56839.256,57207.736144,31016.41992,55127.197333549964
2021-10-12 00:00,57202.1491797,57596.366488,57099.226628,57560.8974732,33648.62773,56795.21599204997
2021-10-12 02:00,57559.8894793,57564.8716823,56644.652908,57160.485113,106816.02384,62117.95542004997
2021-10-12 04:00,57132.489125,57255.0600449,56549.90341,56881.9116584,72132.57202,65712.61851104998
2021-10-12 06:00,56886.9399974,57838.958536,56725.878056,57592.6927511,64267.46888,68913.68606154998
2021-10-12 08:00,57606.7542792,57839.5836694,57266.422065,57492.9130594,157254.41488,76765.40093354999
2021-10-12 10:00,57494.785099,57768.2095644,56931.119352,57114.0273011,130295.8547,83269.46312304998
2021-10-12 12:00,57108.5951821,57542.096628,56832.962688,57403.9443064,129939.45948,89755.07854954999
2021-10-12 14:00,57397.9819615,57564.8982792,56841.239532,57089.4278928,247655.55741,102112.45061624997
2021-10-12 16:00,57084.569895,57263.463104,56173.686296,56435.81608,213872.37117,110664.24752824998
2021-10-12 18:00,56432.331,56504.5137,55575.331252,55978.2585775,112271.92725,112342.93154974999
2021-10-12 20:00,55980.209643,56070.970188,55299.2167,55437.165735,81346.30208,113298.37342589998
2021-10-12 22:00,55434.2815122,56179.5823995,53955.72,56177.14627,26638.03668,111782.03007939998
2021-10-13 00:00,56177.6334959,56652.6313314,56070.691992,56147.6606225,33276.46752,105319.64088739998
2021-10-13 02:00,56121.3830688,56765.530215,55949.59019,56473.851717,89054.21427,102346.10880789996
2021-10-13 04:00,56499.5860836,56693.603382,56424.452693,56495.1211426,63612.3256,99973.80264289997
2021-10-13 06:00,56494.7314035,56587.9365128,55185.787796,55231.6402414,52660.56921,95066.60780854998
2021-10-13 08:00,55234.999222,55737.8499342,54803.469321,54839.5471575,152363.50412,96608.08953749997
2021-10-13 10:00,54838.1252358,55563.4162672,54473.71545,55140.340592,158477.96666,100815.71165384997
2021-10-13 12:00,55134.4915256,55452.359295,54683.53,55449.0029049,146598.09912,105159.90912699998
2021-10-13 14:00,55446.234592,55570.940768,54967.447368,55107.432948,326318.01283,119924.98877249999
2021-10-13 16:00,55096.5738825,56698.6794624,54718.309638,56370.9039012,220533.41918,129269.228345
2021-10-13 18:00,56380.5664794,57459.4774104,56282.795685,57053.3367678,118558.85177,129856.3697415
2021-10-13 20:00,57060.556324,57466.0580858,56993.534848,57444.3896865,126680.44333,132583.76330700002
2021-10-13 22:00,57444.192597,57771.9054,56804.791406,57594.7380337,40037.60967,131372.27034650004
2021-10-14 00:00,57594.9983466,57811.285036,57164.561315,57364.62,32181.64564,125118.6318845
2021-10-14 02:00,57364.4177664,58395.175168,57110.31,58220.08,90147.726042,123111.22545160001
2021-10-14 04:00,58227.9201268,58454.99,57957.95,57997.8668421,70045.009274,120116.5029413
