Date,Open,High,Low,Close,Volume
2021-11-04 12:30:00,334.5,334.56,333.66,333.74,498297
2021-11-04 12:45:00,333.73,334.12,333.33,334.07,491664
2021-11-04 13:00:00,334.09,334.15,333.0177,333.54,514543
2021-11-04 13:15:00,333.5319,334.14,333.22,334.11,387152
2021-11-04 13:30:00,334.12,335.18,333.83,334.715,525706
2021-11-04 13:45:00,334.715,335.65,334.7,334.995,640249
2021-11-04 14:00:00,335.02,335.57,334.64,335.41,543944
2021-11-04 14:15:00,335.42,335.82,335.02,335.61,514690
2021-11-04 14:30:00,335.605,335.83,335.37,335.49,484775
2021-11-04 14:45:00,335.49,335.5199,334.5,334.64,486107
2021-11-04 15:00:00,334.6,335.46,334.4101,335.32,504332
2021-11-04 15:15:00,335.315,336.43,334.87,336.2,775110
2021-11-04 15:30:00,336.26,336.53,335.07,335.12,752842
2021-11-04 15:45:00,335.135,336.0,334.91,335.98,1244722
2021-11-04 16:00:00,335.85,336.47,335.3,336.0,267139
2021-11-05 09:30:00,340.31,342.39,340.0,342.355,2529628
2021-11-05 09:45:00,342.3906,342.88,340.23,340.88,1742884
2021-11-05 10:00:00,340.87,341.64,339.64,340.15,1026538
2021-11-05 10:15:00,340.19,340.83,339.89,340.4,655693
2021-11-05 10:30:00,340.38,341.25,340.35,341.1,620669
2021-11-05 10:45:00,341.13,342.29,341.09,341.92,894536
2021-11-05 11:00:00,341.93,343.88,341.93,342.8379,1464721
2021-11-05 11:15:00,342.805,343.0894,341.82,342.22,866328
2021-11-05 11:30:00,342.27,343.5,342.2,342.97,652302
2021-11-05 11:45:00,342.96,343.5731,342.8008,343.2147,590856
2021-11-05 12:00:00,343.21,344.7,341.6296,344.698,857333
2021-11-05 12:15:00,344.7,346.79,344.41,346.02,1527164
2021-11-05 12:30:00,346.045,346.71,345.52,345.535,985098
2021-11-05 12:45:00,345.56,346.18,343.7789,344.22,958622
2021-11-05 13:00:00,344.22,345.17,343.02,343.02,705734
2021-11-05 13:15:00,343.04,343.67,341.92,342.0015,770222
2021-11-05 13:30:00,342.025,343.1097,341.94,343.014,714684
2021-11-05 13:45:00,343.045,343.0898,342.2,342.84,943764
2021-11-05 14:00:00,342.81,343.465,342.75,343.19,997706
2021-11-05 14:15:00,343.155,343.26,341.89,342.46,701588
2021-11-05 14:30:00,342.39,342.47,341.4,341.68,424304
2021-11-05 14:45:00,341.71,342.3391,341.68,342.05,501327
2021-11-05 15:00:00,342.12,342.155,340.8,341.11,632501
2021-11-05 15:15:00,341.095,341.425,340.71,340.85,599916
2021-11-05 15:30:00,340.865,341.86,340.85,341.1,658672
2021-11-05 15:45:00,341.14,341.8,340.5,341.13,1342676
2021-11-05 16:00:00,341.13,341.57,341.13,341.17,337724
2021-11-08 09:30:00,344.42,344.789,340.8567,342.22,2070492
2021-11-08 09:45:00,342.255,343.17,341.44,341.94,782484
2021-11-08 10:00:00,342.0,344.29,340.2,340.2632,907492
2021-11-08 10:15:00,340.26,341.72,340.22,340.808,659089
2021-11-08 10:30:00,340.785,341.5,340.0,340.051,757458
2021-11-08 10:45:00,340.0494,340.7298,339.94,340.1,590110
2021-11-08 11:00:00,340.13,341.8,339.88,340.81,680935
2021-11-08 11:15:00,340.78,342.06,340.56,341.64,572823
2021-11-08 11:30:00,341.67,341.71,340.77,340.79,362681
2021-11-08 11:45:00,340.78,341.16,340.2801,340.51,416696
2021-11-08 12:00:00,340.515,340.96,339.95,340.89,530747
2021-11-08 12:15:00,340.92,341.3199,340.62,340.9,426712
2021-11-08 12:30:00,340.85,341.4,340.7884,341.2985,235592
2021-11-08 12:45:00,341.33,341.34,340.72,341.29,249193
2021-11-08 13:00:00,341.2999,341.7,341.14,341.51,296117
2021-11-08 13:15:00,341.56,342.72,341.4101,342.275,401902
2021-11-08 13:30:00,342.32,342.32,341.51,341.62,237744
2021-11-08 13:45:00,341.65,342.17,341.62,341.81,189654
2021-11-08 14:00:00,341.78,341.8,340.93,341.29,326598
2021-11-08 14:15:00,341.27,342.09,341.16,341.34,311605
2021-11-08 14:30:00,341.32,341.565,341.08,341.4,581111
2021-11-08 14:45:00,341.4,341.58,341.18,341.52,282956
2021-11-08 15:00:00,341.5,341.5,340.56,340.81,489634
2021-11-08 15:15:00,340.83,341.03,339.87,340.375,1038344
2021-11-08 15:30:00,340.375,340.38,339.14,339.565,738278
2021-11-08 15:45:00,339.55,339.58,338.34,338.53,1213202
2021-11-08 16:00:00,338.62,338.68,338.0,338.65,821818
2021-11-09 09:30:00,340.0,341.3075,339.08,340.55,1789297
2021-11-09 09:45:00,340.46,340.51,336.79,337.68,1332109
2021-11-09 10:00:00,337.68,337.7,334.56,336.02,1333213
2021-11-09 10:15:00,336.035,336.78,335.21,335.4664,713544
2021-11-09 10:30:00,335.46,336.85,335.02,336.08,715332
2021-11-09 10:45:00,336.08,336.35,335.22,335.52,515047
2021-11-09 11:00:00,335.56,335.93,335.21,335.5,557804
2021-11-09 11:15:00,335.51,335.56,334.47,334.8011,531259
2021-11-09 11:30:00,334.84,336.53,334.7279,336.4408,558393
2021-11-09 11:45:00,336.45,336.4639,335.51,335.98,471599
2021-11-09 12:00:00,336.06,336.24,335.37,335.92,313285
2021-11-09 12:15:00,335.91,336.19,335.78,336.02,320381
2021-11-09 12:30:00,336.03,336.81,335.9,336.58,354694
2021-11-09 12:45:00,336.605,336.89,335.63,335.86,642133
2021-11-09 13:00:00,335.868,336.61,335.868,336.07,314501
2021-11-09 13:15:00,336.06,336.36,335.65,335.83,286172
2021-11-09 13:30:00,335.86,336.24,335.2,335.275,278406
2021-11-09 13:45:00,335.27,335.63,334.76,335.555,492326
2021-11-09 14:00:00,335.5,336.01,335.42,335.69,297532
2021-11-09 14:15:00,335.65,336.01,335.51,335.85,320351
2021-11-09 14:30:00,335.85,336.0,335.5,335.86,297328
2021-11-09 14:45:00,335.86,336.5,335.35,336.345,388718
2021-11-09 15:00:00,336.3399,336.56,335.25,335.9,506985
2021-11-09 15:15:00,335.92,336.62,335.9,336.31,503346
2021-11-09 15:30:00,336.31,336.51,335.7,336.0311,526623
2021-11-09 15:45:00,336.02,336.15,334.87,335.4,1199398
2021-11-09 16:00:00,335.37,335.7,335.01,335.41,123248
2021-11-10 09:30:00,332.49,332.95,327.7,330.28,2070482
2021-11-10 09:45:00,330.3,332.45,329.42,331.39,1113639
2021-11-10 10:00:00,331.34,332.63,330.79,332.405,1002321
2021-11-10 10:15:00,332.5,333.19,331.7801,331.7801,791872
2021-11-10 10:30:00,331.82,332.15,331.04,331.49,796296
2021-11-10 10:45:00,331.5,331.74,330.8,330.86,807672
2021-11-10 11:00:00,330.83,331.5,330.82,331.18,604360
2021-11-10 11:15:00,331.155,331.31,330.84,331.005,491347
2021-11-10 11:30:00,331.0,331.04,330.1206,330.1206,1476991
2021-11-10 11:45:00,330.147,331.15,330.025,330.7408,575022
2021-11-10 12:00:00,330.74,331.38,330.7,331.2,450285
2021-11-10 12:15:00,331.2457,331.525,331.07,331.1212,355407
2021-11-10 12:30:00,331.13,331.3542,330.7,330.79,356224
2021-11-10 12:45:00,330.79,330.87,330.44,330.64,501640
2021-11-10 13:00:00,330.65,330.83,328.96,329.1,659172
2021-11-10 13:15:00,329.13,329.5,328.69,329.32,414738
2021-11-10 13:30:00,329.32,329.54,328.87,329.22,371919
2021-11-10 13:45:00,329.25,329.42,328.27,328.61,494946
2021-11-10 14:00:00,328.58,329.0,327.78,327.79,625188
2021-11-10 14:15:00,327.8,327.81,326.1403,326.1403,937625
2021-11-10 14:30:00,326.14,326.84,325.57,325.65,777610
2021-11-10 14:45:00,325.61,326.54,325.51,326.22,612125
2021-11-10 15:00:00,326.25,327.81,326.12,327.645,777426
2021-11-10 15:15:00,327.62,328.38,327.4342,328.35,684922
2021-11-10 15:30:00,328.37,328.659,326.59,327.71,714964
2021-11-10 15:45:00,327.73,328.35,327.1,327.65,1078594
2021-11-10 16:00:00,327.64,327.64,327.3,327.64,258831
2021-11-11 09:30:00,329.82,332.459,329.11,332.45,1654960
2021-11-11 09:45:00,332.275,332.41,329.21,330.5,967353
2021-11-11 10:00:00,330.6,330.86,329.74,330.39,550332
2021-11-11 10:15:00,330.395,330.57,329.64,329.98,399795
2021-11-11 10:30:00,330.01,331.13,329.39,330.65,553956
2021-11-11 10:45:00,330.69,331.31,330.15,330.8799,386975
2021-11-11 11:00:00,330.83,331.01,330.035,330.08,348831
2021-11-11 11:15:00,330.11,330.91,329.8401,330.689,381188
2021-11-11 11:30:00,330.65,331.23,330.51,330.965,320992
2021-11-11 11:45:00,330.99,331.01,330.52,330.55,204666
2021-11-11 12:00:00,330.59,330.6999,329.71,329.8,342838
2021-11-11 12:15:00,329.83,329.92,329.26,329.435,248150
2021-11-11 12:30:00,329.43,330.1,329.39,330.06,214941
2021-11-11 12:45:00,330.07,330.35,329.74,330.23,204403
2021-11-11 13:00:00,330.22,330.25,328.67,328.84,343589
2021-11-11 13:15:00,328.86,329.19,328.6188,329.08,256891
2021-11-11 13:30:00,329.095,329.5,328.96,329.435,225638
2021-11-11 13:45:00,329.445,329.55,329.14,329.375,244624
2021-11-11 14:00:00,329.39,329.4206,329.15,329.19,303224
2021-11-11 14:15:00,329.19,329.29,328.54,328.57,468234
2021-11-11 14:30:00,328.59,329.23,328.56,329.06,321798
2021-11-11 14:45:00,329.09,329.17,328.71,329.0,327333
2021-11-11 15:00:00,329.02,329.23,328.1941,328.6,312546
2021-11-11 15:15:00,328.59,328.97,327.84,328.14,468310
2021-11-11 15:30:00,328.13,328.49,327.82,328.03,515572
2021-11-11 15:45:00,328.048,328.22,327.0,327.75,922030
2021-11-11 16:00:00,327.74,327.94,327.25,327.94,78296
2021-11-12 09:30:00,330.18,332.39,329.78,331.0,1310138
2021-11-12 09:45:00,331.02,334.21,329.78,333.9,1389343
2021-11-12 10:00:00,333.9,334.5599,333.42,333.56,1013164
2021-11-12 10:15:00,333.56,335.73,333.05,335.51,996691
2021-11-12 10:30:00,335.53,336.4899,334.885,336.375,1037351
2021-11-12 10:45:00,336.3743,337.33,335.93,337.33,785561
2021-11-12 11:00:00,337.305,338.98,337.3,338.56,1340415
2021-11-12 11:15:00,338.565,340.68,338.33,340.66,1431016
2021-11-12 11:30:00,340.675,341.0,339.7299,340.0219,1333328
2021-11-12 11:45:00,340.02,341.52,339.79,341.52,1069764
2021-11-12 12:00:00,341.53,341.86,340.56,341.1,902245
2021-11-12 12:15:00,341.105,341.16,339.77,340.2,669412
2021-11-12 12:30:00,340.18,340.49,339.82,340.04,766710
2021-11-12 12:45:00,340.05,340.14,338.545,338.68,723464
2021-11-12 13:00:00,338.675,339.3499,338.0,339.2467,781474
2021-11-12 13:15:00,339.205,339.41,338.53,338.93,306330
2021-11-12 13:30:00,339.0,339.48,338.88,339.11,333679
2021-11-12 13:45:00,339.12,339.68,338.7,339.51,253252
2021-11-12 14:00:00,339.51,339.7388,339.11,339.49,287454
2021-11-12 14:15:00,339.51,339.66,339.1256,339.15,266932
2021-11-12 14:30:00,339.18,339.225,338.43,338.605,725033
2021-11-12 14:45:00,338.57,339.05,338.4,338.43,380819
2021-11-12 15:00:00,338.43,339.39,338.17,339.39,495713
2021-11-12 15:15:00,339.4,340.16,339.06,339.885,566664
2021-11-12 15:30:00,339.93,340.1099,339.57,340.05,509771
2021-11-12 15:45:00,340.08,341.11,339.52,340.9,1380011
2021-11-12 16:00:00,340.89,341.12,339.4861,340.65,1228056
2021-11-15 09:30:00,344.34,351.1,343.2,351.02,4295871
2021-11-15 09:45:00,351.09,353.19,350.0501,353.1119,2968353
2021-11-15 10:00:00,353.125,353.65,350.2724,350.86,1948342
2021-11-15 10:15:00,350.85,351.16,348.0319,349.9762,1692497
2021-11-15 10:30:00,349.97,351.0,348.61,348.885,992446
2021-11-15 10:45:00,348.885,350.49,348.52,349.775,823511
2021-11-15 11:00:00,349.8,350.8,349.28,350.7,597162
2021-11-15 11:15:00,350.6582,351.0,349.42,349.665,603525
2021-11-15 11:30:00,349.62,350.19,348.6,348.74,637575
2021-11-15 11:45:00,348.73,348.73,346.5,348.42,815854
2021-11-15 12:00:00,348.43,349.46,348.31,348.6305,503407
2021-11-15 12:15:00,348.5901,348.5901,347.33,347.925,718117
2021-11-15 12:30:00,347.91,349.79,347.91,349.5,482926
2021-11-15 12:45:00,349.5,349.75,348.32,349.48,541807
2021-11-15 13:00:00,349.48,349.52,348.83,348.92,306953
2021-11-15 13:15:00,348.9097,349.55,348.8,349.4967,354060
2021-11-15 13:30:00,349.51,350.1883,349.195,349.34,409914
2021-11-15 13:45:00,349.3079,349.69,348.325,348.555,368717
2021-11-15 14:00:00,348.555,348.56,347.61,347.775,407291
2021-11-15 14:15:00,347.765,348.39,347.67,348.14,311840
2021-11-15 14:30:00,348.12,348.43,347.85,347.9,321626
2021-11-15 14:45:00,347.89,348.205,347.33,347.4651,338007
2021-11-15 15:00:00,347.43,348.05,347.3,347.89,319221
2021-11-15 15:15:00,347.935,348.84,347.88,348.82,367331
2021-11-15 15:30:00,348.81,349.0,347.87,348.02,607385
2021-11-15 15:45:00,348.02,348.46,346.96,347.61,1266398
2021-11-15 16:00:00,347.56,347.67,347.25,347.56,396444
2021-11-16 09:30:00,343.83,345.37,340.87,344.73,2370780
2021-11-16 09:45:00,344.76,346.65,343.6501,344.58,1519704
2021-11-16 10:00:00,344.54,345.2,343.5201,344.15,642809
2021-11-16 10:15:00,344.1681,344.1681,341.0,341.175,1106299
2021-11-16 10:30:00,341.165,342.98,341.14,342.67,712990
2021-11-16 10:45:00,342.72,342.9,341.9301,342.78,544802
2021-11-16 11:00:00,342.73,344.0952,342.64,344.05,737798
2021-11-16 11:15:00,344.07,344.33,343.11,343.755,538742
2021-11-16 11:30:00,343.78,343.89,341.48,341.9,613033
2021-11-16 11:45:00,341.9,342.95,341.895,342.73,394094
2021-11-16 12:00:00,342.74,343.9,342.66,343.7198,307215
2021-11-16 12:15:00,343.67,343.88,343.15,343.2383,356615
2021-11-16 12:30:00,343.2193,343.93,342.97,343.88,339594
2021-11-16 12:45:00,343.8501,343.95,343.54,343.67,256594
2021-11-16 13:00:00,343.71,344.2233,343.63,343.76,329407
2021-11-16 13:15:00,343.773,344.068,343.43,343.5,287962
2021-11-16 13:30:00,343.515,343.6299,342.5,342.65,347338
2021-11-16 13:45:00,342.68,343.59,342.65,343.48,363187
2021-11-16 14:00:00,343.46,344.88,343.37,344.86,435216
2021-11-16 14:15:00,344.868,344.94,344.27,344.445,423056
2021-11-16 14:30:00,344.43,344.66,344.28,344.46,392550
2021-11-16 14:45:00,344.46,344.96,344.4001,344.82,258303
2021-11-16 15:00:00,344.86,345.14,344.2596,344.34,398855
2021-11-16 15:15:00,344.32,344.645,343.55,344.38,444866
2021-11-16 15:30:00,344.41,345.45,344.35,345.23,613018
2021-11-16 15:45:00,345.22,345.31,342.63,342.93,1414948
2021-11-16 16:00:00,342.96,343.25,342.56,343.19,585372
2021-11-17 09:30:00,344.24,347.3,343.28,343.955,1871207
2021-11-17 09:45:00,343.95,344.1561,340.6,341.57,1140253
2021-11-17 10:00:00,341.55,342.68,341.46,341.9359,622822
2021-11-17 10:15:00,341.93,341.9499,340.56,340.975,695924
2021-11-17 10:30:00,341.01,342.14,340.18,341.915,680384
2021-11-17 10:45:00,341.91,342.6,341.1601,341.94,468104
2021-11-17 11:00:00,341.875,342.35,341.51,341.68,367929
2021-11-17 11:15:00,341.68,342.42,341.4,342.375,309457
2021-11-17 11:30:00,342.34,343.77,342.1,343.705,431047
2021-11-17 11:45:00,343.74,343.74,342.56,343.34,380862
2021-11-17 12:00:00,343.345,343.58,342.73,342.87,299522
2021-11-17 12:15:00,342.865,343.17,341.35,341.565,385168
2021-11-17 12:30:00,341.515,342.43,341.4501,342.3803,234743
2021-11-17 12:45:00,342.33,342.4601,341.92,342.28,161875
2021-11-17 13:00:00,342.23,342.27,341.52,341.695,228612
2021-11-17 13:15:00,341.6,341.98,341.12,341.76,274277
2021-11-17 13:30:00,341.75,342.3,341.7,342.3,224024
2021-11-17 13:45:00,342.23,342.255,341.85,342.09,164250
2021-11-17 14:00:00,342.05,342.3,341.93,342.05,186727
2021-11-17 14:15:00,342.04,342.18,341.7301,341.9977,167035
2021-11-17 14:30:00,341.95,341.96,341.43,341.57,185514
2021-11-17 14:45:00,341.575,342.01,341.54,341.9588,211228
2021-11-17 15:00:00,341.94,342.0,341.67,341.865,297528
2021-11-17 15:15:00,341.855,342.01,341.6,341.64,299129
2021-11-17 15:30:00,341.7,341.79,341.27,341.49,375691
2021-11-17 15:45:00,341.5,341.698,340.1,340.81,1123393
2021-11-17 16:00:00,340.77,340.77,340.2,340.65,234127
2021-11-18 09:30:00,339.72,339.72,336.14,337.0705,1744577
2021-11-18 09:45:00,337.01,339.5,335.3,336.98,995117
2021-11-18 10:00:00,336.89,338.74,336.6501,336.91,813273
2021-11-18 10:15:00,336.88,337.07,336.0701,336.875,722559
2021-11-18 10:30:00,336.9,338.0802,336.78,337.2499,576041
2021-11-18 10:45:00,337.14,338.28,336.89,337.95,400504
2021-11-18 11:00:00,337.92,339.06,337.31,338.7349,487014
2021-11-18 11:15:00,338.78,339.47,338.59,338.88,493883
2021-11-18 11:30:00,338.92,341.17,338.86,341.15,803837
2021-11-18 11:45:00,341.2,341.615,340.03,340.17,649555
2021-11-18 12:00:00,340.22,341.4214,340.1922,341.0373,476513
2021-11-18 12:15:00,341.02,342.46,340.91,341.7462,587829
2021-11-18 12:30:00,341.74,341.8,339.79,339.92,520862
2021-11-18 12:45:00,339.92,339.92,337.89,339.23,723185
2021-11-18 13:00:00,339.2,339.69,338.8101,339.265,308622
2021-11-18 13:15:00,339.23,339.35,338.61,338.9,324351
2021-11-18 13:30:00,338.83,339.28,338.724,339.06,186115
2021-11-18 13:45:00,339.13,339.506,338.69,338.921,222776
2021-11-18 14:00:00,338.93,339.16,336.21,338.65,894822
2021-11-18 14:15:00,338.64,338.71,337.0532,337.555,461438
2021-11-18 14:30:00,337.52,338.6,337.33,338.15,295117
2021-11-18 14:45:00,338.1601,338.9,338.1,338.65,262354
2021-11-18 15:00:00,338.66,338.8,338.35,338.46,271625
2021-11-18 15:15:00,338.49,338.97,338.45,338.955,436894
2021-11-18 15:30:00,338.955,339.32,338.34,338.77,626636
2021-11-18 15:45:00,338.79,339.13,338.0,338.69,1462753
2021-11-18 16:00:00,338.69,339.98,338.51,339.5,383592
2021-11-19 09:30:00,342.2,343.06,339.9,341.49,1739679
2021-11-19 09:45:00,341.5,346.52,340.9801,345.4575,1890502
2021-11-19 10:00:00,345.59,345.945,343.9,345.2,1085185
2021-11-19 10:15:00,345.185,346.2,344.4,346.04,1132985
2021-11-19 10:30:00,346.09,347.88,345.39,347.309,1429433
2021-11-19 10:45:00,347.3,347.73,346.38,347.35,838179
2021-11-19 11:00:00,347.35,350.88,347.3333,350.55,1925001
2021-11-19 11:15:00,350.515,351.83,349.97,351.45,1953657
2021-11-19 11:30:00,351.45,352.1,350.74,351.97,1124115
2021-11-19 11:45:00,351.94,352.015,350.9,351.09,784672
2021-11-19 12:00:00,351.075,351.92,350.57,351.66,631986
2021-11-19 12:15:00,351.68,351.96,350.54,350.595,498329
2021-11-19 12:30:00,350.57,350.855,349.36,349.383,587135
2021-11-19 12:45:00,349.38,349.53,348.61,349.13,674190
2021-11-19 13:00:00,349.23,349.54,348.54,348.72,487362
2021-11-19 13:15:00,348.7,348.8,347.17,347.225,537634
2021-11-19 13:30:00,347.23,347.45,345.61,346.26,1073655
2021-11-19 13:45:00,346.26,347.03,345.15,346.8152,808509
2021-11-19 14:00:00,346.85,347.38,346.25,347.26,479315
2021-11-19 14:15:00,347.27,347.3016,346.35,346.5406,374410
2021-11-19 14:30:00,346.58,346.94,346.1218,346.91,314862
2021-11-19 14:45:00,346.9289,347.02,346.27,346.34,318190
2021-11-19 15:00:00,346.3,346.3,344.85,344.93,689423
2021-11-19 15:15:00,344.9,345.42,344.61,345.38,678636
2021-11-19 15:30:00,345.4013,346.07,345.0,345.0,817510
2021-11-19 15:45:00,344.98,345.74,344.82,345.31,1119643
2021-11-19 16:00:00,345.3,345.65,345.02,345.4,611125
2021-11-22 09:30:00,349.05,352.9173,348.19,351.81,2928554
2021-11-22 09:45:00,351.85,353.18,350.65,350.8599,1924479
2021-11-22 10:00:00,350.86,353.77,350.57,353.4,1315872
2021-11-22 10:15:00,353.3869,353.83,351.3,351.65,978198
2021-11-22 10:30:00,351.7,353.0,349.68,349.7701,955441
2021-11-22 10:45:00,349.855,350.0599,344.84,346.32,1482577
2021-11-22 11:00:00,346.32,346.75,344.03,345.515,1213785
2021-11-22 11:15:00,345.5241,346.0084,344.44,344.72,768077
2021-11-22 11:30:00,344.75,344.98,341.33,341.61,1190364
2021-11-22 11:45:00,341.67,342.98,340.51,341.275,827368
2021-11-22 12:00:00,341.26,343.0,340.82,342.7,779204
2021-11-22 12:15:00,342.71,343.17,341.85,343.07,493264
2021-11-22 12:30:00,343.05,345.09,342.86,344.8798,1214931
2021-11-22 12:45:00,344.81,344.8469,343.295,343.98,585966
2021-11-22 13:00:00,343.9972,344.42,343.13,344.25,441358
2021-11-22 13:15:00,344.25,345.45,344.03,345.11,513254
2021-11-22 13:30:00,345.15,345.34,344.1801,345.22,400698
2021-11-22 13:45:00,345.21,346.15,344.92,345.1217,517027
2021-11-22 14:00:00,345.14,345.96,344.95,345.3776,357012
2021-11-22 14:15:00,345.35,345.43,344.54,344.75,344326
2021-11-22 14:30:00,344.73,345.439,344.35,345.345,356247
2021-11-22 14:45:00,345.37,346.64,345.1,345.46,635346
2021-11-22 15:00:00,345.54,346.5,345.36,346.0,382851
2021-11-22 15:15:00,345.97,346.1,345.04,345.15,386852
2021-11-22 15:30:00,345.1,345.55,343.64,344.0,573631
2021-11-22 15:45:00,344.04,344.22,341.0,341.11,1493005
2021-11-22 16:00:00,341.01,341.73,340.71,341.49,150489
2021-11-23 09:30:00,338.93,340.81,336.37,340.13,1606498
2021-11-23 09:45:00,340.08,341.3999,339.61,340.7216,834833
2021-11-23 10:00:00,340.85,340.85,337.84,338.67,885494
2021-11-23 10:15:00,338.68,339.33,336.47,336.5,655939
2021-11-23 10:30:00,336.47,337.46,335.1493,335.16,798791
2021-11-23 10:45:00,335.175,336.3847,333.7062,334.15,884415
2021-11-23 11:00:00,334.19,336.65,333.5,336.27,997579
2021-11-23 11:15:00,336.22,337.4992,336.065,336.67,609706
2021-11-23 11:30:00,336.66,336.98,334.87,335.95,530414
2021-11-23 11:45:00,335.93,337.25,335.66,336.06,384831
2021-11-23 12:00:00,336.08,337.08,335.14,336.12,708867
2021-11-23 12:15:00,336.16,337.575,336.13,337.25,324446
2021-11-23 12:30:00,337.22,337.77,336.25,336.45,421712
2021-11-23 12:45:00,336.49,336.789,335.61,335.98,244568
2021-11-23 13:00:00,335.95,336.56,335.61,335.8152,282066
2021-11-23 13:15:00,335.77,336.39,335.29,335.61,353031
2021-11-23 13:30:00,335.6,335.62,334.2,334.83,478171
2021-11-23 13:45:00,334.8,336.85,334.8,336.283,362618
2021-11-23 14:00:00,336.3,336.62,335.7,336.01,254753
2021-11-23 14:15:00,335.95,336.78,335.4,336.52,291567
2021-11-23 14:30:00,336.5101,337.43,336.42,337.065,360440
2021-11-23 14:45:00,337.0626,338.47,336.96,337.71,455247
2021-11-23 15:00:00,337.69,338.36,337.18,338.023,464178
