Date,Open,High,Low,Close,Volume
2004-04-26 00:00:00,114.5,114.94,113.6,114.2,35316800
2004-04-27 00:00:00,114.23,115.12,113.96,114.3,43234900
2004-04-28 00:00:00,113.89,114.01,112.5,112.82,49353300
2004-04-29 00:00:00,112.72,113.32,111.16,111.83,69404000
2004-04-30 00:00:00,112.17,112.38,110.9,110.96,48390700
2004-05-03 00:00:00,111.37,112.29,111.35,112.15,33709900
2004-05-04 00:00:00,112.25,113.26,111.66,112.06,51064100
2004-05-05 00:00:00,112.41,112.96,112.16,112.78,34360800
2004-05-06 00:00:00,112.02,112.5895,111,111.81,54253000
2004-05-07 00:00:00,111.22,112.23,109.96,109.96,60510700
2004-05-10 00:00:00,109.44,109.75,108.36,108.83,74273300
2004-05-11 00:00:00,109.46,110.05,109.33,109.75,48321200
2004-05-12 00:00:00,109.57,110.54,108.06,110.45,89478400
2004-05-13 00:00:00,109.76,110.81,109.63,109.99,56787700
2004-05-14 00:00:00,109.96,110.74,109.27,110.04,53859600
2004-05-17 00:00:00,108.89,109.5,108.41,109.1,54832100
2004-05-18 00:00:00,109.49,109.94,109.33,109.65,30181400
2004-05-19 00:00:00,110.5,111.18,109.15,109.27,54366100
2004-05-20 00:00:00,109.45,109.87,109.04,109.62,37972200
2004-05-21 00:00:00,109.97,110.55,109.47,109.81,46665600
2004-05-24 00:00:00,110.53,110.76,109.68,110.27,40868300
2004-05-25 00:00:00,109.9,111.98,109.6,111.85,51285800
2004-05-26 00:00:00,111.66,112.29,111.51,112.24,35519700
2004-05-27 00:00:00,112.54,113.03,112.06,112.87,44768600
2004-05-28 00:00:00,112.73,112.88,112.36,112.86,22267200
2004-06-01 00:00:00,112.46,112.86,111.87,112.71,41023900
2004-06-02 00:00:00,113.03,113.48,112.46,113.13,39706200
2004-06-03 00:00:00,112.81,113.19,112.07,112.09,38427100
2004-06-04 00:00:00,112.98,113.58,112.71,112.98,32602200
2004-06-07 00:00:00,113.43,114.81,113.42,114.7,31636300
2004-06-08 00:00:00,114.37,114.92,114.17,114.86,32734000
2004-06-09 00:00:00,114.51,114.7,113.72,113.79,36518600
2004-06-10 00:00:00,114.04,114.35,113.93,114.35,21566200
2004-06-14 00:00:00,113.82,113.85,112.87,113.22,34462100
2004-06-15 00:00:00,113.9,114.445,113.51,114.02,36950200
2004-06-16 00:00:00,114,114.2,113.7,114,26594800
2004-06-17 00:00:00,113.85,114.07,113.33,113.83,28339700
2004-06-18 00:00:00,113.27,114.22,113.18,113.63,31593900
2004-06-21 00:00:00,113.75,114.14,113.13,113.2,24743900
2004-06-22 00:00:00,113.13,113.88,112.67,113.77,37141100
2004-06-23 00:00:00,113.61,114.84,113.42,114.75,35764800
2004-06-24 00:00:00,114.56,114.93,114.26,114.39,38525300
2004-06-25 00:00:00,114.41,114.94,113.68,113.84,32683400
2004-06-28 00:00:00,114.52,114.61,113.43,113.45,40853700
2004-06-29 00:00:00,113.53,114.17,113.42,113.92,28395900
2004-06-30 00:00:00,114.07,114.79,113.65,114.53,51150600
2004-07-01 00:00:00,114.25,114.4,112.58,112.94,57660700
2004-07-02 00:00:00,113.16,113.29,112.6,112.88,34512400
2004-07-06 00:00:00,112.37,112.45,111.63,111.89,38511000
2004-07-07 00:00:00,111.81,112.57,111.75,112.22,29845700
2004-07-08 00:00:00,111.81,112.32,111.2,111.42,44004800
2004-07-09 00:00:00,111.71,111.94,111.38,111.73,27398100
2004-07-12 00:00:00,111.52,112.04,111,111.78,35296100
2004-07-13 00:00:00,111.92,112.02,111.63,111.86,26760600
2004-07-14 00:00:00,111.26,112.39,111.12,111.52,53086400
2004-07-15 00:00:00,111.74,111.91,110.7,110.8,38250300
2004-07-16 00:00:00,111.57,111.67,110.44,110.71,40446600
2004-07-19 00:00:00,110.75,110.96,109.99,110.24,39371100
2004-07-20 00:00:00,110.53,111.9,110.25,111.64,47276900
2004-07-21 00:00:00,111.82,112.06,109.45,109.58,55799700
2004-07-22 00:00:00,109.36,110.39,108.77,109.88,71483900
2004-07-23 00:00:00,109.62,109.71,108.69,109.02,49477100
2004-07-26 00:00:00,109.19,109.43,108.21,108.75,49413600
2004-07-27 00:00:00,109.05,110.11,108.97,109.77,50861000
2004-07-28 00:00:00,109.55,110.37,108.59,110.1,65816300
2004-07-29 00:00:00,110.54,110.87,110,110.57,52110500
2004-07-30 00:00:00,110.32,110.9,110.1,110.84,41021500
2004-08-02 00:00:00,110.19,113.61,110.05,111.07,38255600
2004-08-03 00:00:00,110.93,111.06,110.16,110.21,40737600
2004-08-04 00:00:00,109.89,110.75,109.64,110.2,40618300
2004-08-05 00:00:00,110.29,110.38,108.27,108.4,50737600
2004-08-06 00:00:00,107.63,107.965,106.62,106.85,74280400
2004-08-09 00:00:00,107.02,107.48,106.87,107,37074500
2004-08-10 00:00:00,107.31,108.41,107.26,108.38,55606500
2004-08-11 00:00:00,107.68,108.33,107.1,108.16,52458900
2004-08-12 00:00:00,107.68,107.95,106.65,106.98,49940800
2004-08-13 00:00:00,107.1,107.35,106.59,107.19,41377800
2004-08-16 00:00:00,107.14,108.64,107.1,108.3,45478100
2004-08-17 00:00:00,108.75,109.28,108.53,108.91,40156700
2004-08-18 00:00:00,108.52,1107.07,108.49,110.03,43106000
2004-08-19 00:00:00,109.81,110.02,109.18,109.71,39903600
2004-08-20 00:00:00,109.61,110.63,109.51,110.48,43815600
2004-08-23 00:00:00,110.55,110.77,110.05,110.2,33588400
2004-08-24 00:00:00,110.64,110.73,109.85,110.35,30537300
2004-08-25 00:00:00,110.33,111.27,109.9,111.1,38483800
2004-08-26 00:00:00,110.96,111.31,110.85,111.1,25968300
2004-08-27 00:00:00,111.2,111.63,111.05,111.45,24384300
2004-08-30 00:00:00,111.23,111.34,110.45,110.53,26666500
2004-08-31 00:00:00,110.66,111.16,110.1,111.11,43756400
2004-09-01 00:00:00,110.95,111.64,110.48,111.32,52769800
2004-09-02 00:00:00,111.24,112.7,111.24,112.58,42523900
2004-09-03 00:00:00,112.3,112.82,112.01,112.12,30489400
2004-09-07 00:00:00,112.54,113.13,112.32,112.86,36786400
2004-09-08 00:00:00,112.62,113.06,112.31,112.58,32994000
2004-09-09 00:00:00,112.57,112.88,112.03,112.48,34036700
2004-09-10 00:00:00,112.52,113.27,112.09,113.06,27883800
2004-09-13 00:00:00,113.31,113.74,113.01,113.43,44115100
2004-09-14 00:00:00,113.3,113.69,113.19,113.66,27832300
2004-09-15 00:00:00,113.3,113.36,112.68,112.8,38410900
2004-09-16 00:00:00,112.85,113.37,112.8,113.14,23818100
2004-09-17 00:00:00,112.95,113.36,112.69,113.15,33686300
2004-09-20 00:00:00,112.67,112.99,112.28,112.47,37164900
2004-09-21 00:00:00,112.75,113.47,112.54,112.96,40899500
2004-09-22 00:00:00,112.5,112.52,111.5,111.55,48446600
2004-09-23 00:00:00,111.6,111.7,110.95,110.95,43779800
2004-09-24 00:00:00,111.17,111.73,111.13,111.46,34703400
2004-09-27 00:00:00,111.1,111.2,110.58,110.75,39340500
2004-09-28 00:00:00,110.91,111.51,110.41,111.28,41690600
2004-09-29 00:00:00,111.21,111.85,111,111.84,33844300
2004-09-30 00:00:00,111.55,111.98,111.26,111.76,43330800
2004-10-01 00:00:00,112.26,113.65,112.21,113.65,62505500
2004-10-04 00:00:00,114.1,114.44,113.8,113.84,33516300
2004-10-05 00:00:00,113.85,114.16,113.54,113.9,36839600
2004-10-06 00:00:00,113.77,114.68,113.68,114.62,42190900
2004-10-07 00:00:00,114.38,114.4,113.36,113.45,39359900
2004-10-08 00:00:00,113.15,113.7,112.35,112.51,51626500
2004-10-11 00:00:00,112.78,113.02,112.64,112.97,20058200
2004-10-12 00:00:00,112.2,112.83,111.94,112.53,41714700
2004-10-13 00:00:00,113,113.07,111.32,111.54,54030700
2004-10-14 00:00:00,111.68,111.93,110.58,110.64,62690000
2004-10-15 00:00:00,111.02,111.74,110.57,111.26,63129200
2004-10-18 00:00:00,110.89,111.9,110.7,111.68,42315500
2004-10-19 00:00:00,112.02,112.23,110.59,110.74,55691800
2004-10-20 00:00:00,110.38,110.82,109.75,110.52,56455500
2004-10-21 00:00:00,110.79,111.32,110.21,111.24,52713000
2004-10-22 00:00:00,111.19,111.25,109.86,109.99,48331300
2004-10-25 00:00:00,109.75,110.12,109.35,109.86,43472900
2004-10-26 00:00:00,110.13,111.6,109.88,111.54,54373500
2004-10-27 00:00:00,111.38,113.1,111.12,112.88,71624600
2004-10-28 00:00:00,112.78,113.56,112.49,113.22,54252800
2004-10-29 00:00:00,113.12,113.64,112.9,113.2,48392900
2004-11-01 00:00:00,113.56,113.84,113.2,113.51,36776500
2004-11-02 00:00:00,113.67,114.57,113.22,113.55,55844500
2004-11-03 00:00:00,115.03,115.36,114.24,114.98,76130900
2004-11-04 00:00:00,114.78,116.67,114.68,116.55,55134500
2004-11-05 00:00:00,117.05,117.64,116.49,117.28,63045700
2004-11-08 00:00:00,116.98,117.23,116.72,117.11,34165700
2004-11-09 00:00:00,117.08,117.5,116.76,116.88,44609500
2004-11-10 00:00:00,117.06,117.55,116.76,116.97,44910300
2004-11-11 00:00:00,117.18,118.12,117.1,117.86,38410900
2004-11-12 00:00:00,117.97,119,117.68,118.79,54948600
2004-11-15 00:00:00,118.5,118.77,118.23,118.73,35299400
2004-11-16 00:00:00,118.36,118.41,117.73,117.88,40127100
2004-11-17 00:00:00,118.37,119.14,118.07,118.58,54243600
2004-11-18 00:00:00,118.53,118.8,118.23,118.74,31786100
2004-11-19 00:00:00,118.7,118.72,117.14,117.42,54155200
2004-11-22 00:00:00,117.17,118.12,117.03,117.98,37328900
2004-11-23 00:00:00,117.93,118.26,117.37,118.16,41938400
2004-11-24 00:00:00,118.27,118.59,118.07,118.44,29596600
2004-11-26 00:00:00,118.51,118.98,118.3,118.35,15136500
2004-11-29 00:00:00,118.79,119.01,117.48,117.81,61517600
2004-11-30 00:00:00,118,118.24,117.64,117.89,54467300
2004-12-01 00:00:00,118.16,119.5,118.1,119.23,49780300
2004-12-02 00:00:00,119.1,119.87,119.01,119.33,59419500
2004-12-03 00:00:00,119.31,120.14,119.09,119.25,48758300
2004-12-06 00:00:00,119.21,119.64,118.84,119.21,33046500
2004-12-07 00:00:00,119.49,119.62,118.04,118.1,51987900
2004-12-08 00:00:00,118.21,118.82,118.01,118.79,43776800
2004-12-09 00:00:00,118.14,119.46,117.73,119.21,60584200
2004-12-10 00:00:00,118.91,119.56,118.85,119.33,47785300
2004-12-13 00:00:00,119.76,120.4,119.35,120.37,38639800
2004-12-14 00:00:00,120.18,120.96,120.18,120.79,41593800
2004-12-15 00:00:00,120.7,121.11,120.31,120.88,46750200
2004-12-16 00:00:00,120.72,121.24,120.04,120.81,51548400
2004-12-17 00:00:00,119.46,119.97,119.16,119.44,66378500
2004-12-20 00:00:00,119.73,120.29,119.17,119.47,46146800
2004-12-21 00:00:00,119.6,120.48,119.07,120.39,33154300
2004-12-22 00:00:00,120.38,121.08,120.05,120.68,31498200
2004-12-23 00:00:00,120.87,121.28,120.09,120.77,25314700
2004-12-27 00:00:00,121.2,121.36,120.39,120.52,29883500
2004-12-28 00:00:00,120.64,121.33,120.6,121.18,23388500
2004-12-29 00:00:00,121.08,121.4,120.95,121.36,23772200
2004-12-30 00:00:00,121.4,121.57,121.04,121.13,21016400
2004-12-31 00:00:00,121.3,121.66,120.8,120.87,28610100
2005-01-03 00:00:00,121.56,121.76,119.9,120.3,55962600
2005-01-04 00:00:00,120.46,120.54,118.44,118.83,69218800
2005-01-05 00:00:00,118.74,119.25,118,118.01,65693900
2005-01-06 00:00:00,118.44,119.15,118.26,118.61,48232400
2005-01-07 00:00:00,118.97,119.23,118.13,118.44,55521500
2005-01-10 00:00:00,118.34,119.46,118.34,119,56570300
2005-01-11 00:00:00,118.64,118.74,117.99,118.18,62916700
2005-01-12 00:00:00,118.4,118.84,117.52,118.57,73847700
2005-01-13 00:00:00,118.64,118.73,117.5,117.62,55746600
2005-01-14 00:00:00,117.97,118.53,117.76,118.24,41825400
2005-01-18 00:00:00,118.05,119.62,117.95,119.47,57175000
2005-01-19 00:00:00,119.43,119.52,118.21,118.22,54705900
2005-01-20 00:00:00,117.89,118.2,117.29,117.5,71534400
2005-01-21 00:00:00,117.79,118,116.65,116.78,63045600
2005-01-24 00:00:00,117.09,117.34,116.37,116.55,58480300
2005-01-25 00:00:00,116.91,117.47,116.72,116.88,68278500
2005-01-26 00:00:00,117.32,117.6,117.04,117.23,56276000
2005-01-27 00:00:00,117.19,117.75,116.98,117.43,55853800
2005-01-28 00:00:00,117.49,117.55,116.61,117.43,59737800
2005-01-31 00:00:00,117.97,118.25,117.71,118.16,54083500
2005-02-01 00:00:00,118.25,119.08,118.1,118.91,51786300
2005-02-02 00:00:00,119.06,119.59,118.9,119.27,52522700
2005-02-03 00:00:00,119.06,119.16,118.57,119.11,48729400
2005-02-04 00:00:00,119,120.43,118.98,120.23,49766600
2005-02-07 00:00:00,120.22,120.52,119.96,120.07,45852700
2005-02-08 00:00:00,120.17,120.65,120.07,120.21,38950300
2005-02-09 00:00:00,120.42,120.49,119.25,119.31,53919200
2005-02-10 00:00:00,119.66,120.02,119.26,119.74,45812000
2005-02-11 00:00:00,119.71,121.04,119.46,120.77,53019100
2005-02-14 00:00:00,120.69,120.86,120.48,120.68,32514400
2005-02-15 00:00:00,120.8,121.43,120.68,121.13,44250100
2005-02-16 00:00:00,120.93,121.46,120.67,121.21,51476000
2005-02-17 00:00:00,121.23,170.76,120.22,120.23,57561000
2005-02-18 00:00:00,120.17,120.48,119.9,120.36,48322200
2005-02-22 00:00:00,119.9,120.47,118.58,118.6,80629700
2005-02-23 00:00:00,118.97,119.57,118.6247,119.45,68084600
2005-02-24 00:00:00,119.24,120.32,118.98,120.24,68477100
2005-02-25 00:00:00,120.27,121.67,120.18,121.43,60943800
2005-02-28 00:00:00,121.15,121.3,120.05,120.63,69053900
2005-03-01 00:00:00,120.78,121.52,120.78,121.23,46855500
2005-03-02 00:00:00,120.76,121.93,120.65,121.17,63807300
2005-03-03 00:00:00,121.66,121.9,120.7,121.22,61617000
2005-03-04 00:00:00,122.05,122.83,121.8,122.73,55242100
2005-03-07 00:00:00,122.66,123.25,122.4,122.79,43485500
2005-03-08 00:00:00,122.67,123,122.11,122.33,44162000
2005-03-09 00:00:00,121.97,122.29,120.96,120.97,73550700
2005-03-10 00:00:00,121.2,121.5,120.4,121.24,64881700
2005-03-11 00:00:00,121.31,121.72,120.16,120.39,58038700
2005-03-14 00:00:00,120.61,121.16,120.28,121.14,35984000
2005-03-15 00:00:00,121.42,121.46,120.08,120.14,62478100
2005-03-16 00:00:00,119.7,120.155,118.9,119.12,74045400
2005-03-17 00:00:00,119.31,119.74,118.98,119.36,62550900
2005-03-18 00:00:00,119.11,119.53,118.15,118.54,61639000
2005-03-21 00:00:00,118.71,118.78,117.76,118.1,61352100
2005-03-22 00:00:00,118.37,118.93,116.9,116.9,92897800
2005-03-23 00:00:00,116.945,117.72,116.75,117,71728000
2005-03-24 00:00:00,117.46,117.99,117.06,117.14,51941900
2005-03-28 00:00:00,117.42,117.94,117.31,117.31,46942600
2005-03-29 00:00:00,117.14,117.9,116.25,116.53,72883100
2005-03-30 00:00:00,116.78,118.2,116.77,118.18,62474900
2005-03-31 00:00:00,118.19,118.46,117.87,117.96,64548400
2005-04-01 00:00:00,118.63,118.99,116.91,117.43,97022700
2005-04-04 00:00:00,117.36,117.86,116.74,117.63,71397100
2005-04-05 00:00:00,117.78,118.38,117.67,118.19,49471100
2005-04-06 00:00:00,118.45,118.95,118.18,118.6,52597300
2005-04-07 00:00:00,118.41,119.26,118.32,119.24,46687000
2005-04-08 00:00:00,119.17,119.21,118,118,64195900
2005-04-11 00:00:00,118.29,118.42,117.83,118.09,45853400
2005-04-12 00:00:00,117.89,119.06,117.07,118.7,86121800
2005-04-13 00:00:00,118.56,118.8,117.13,117.3,65398400
2005-04-14 00:00:00,117.44,117.5,115.77,115.77,98863900
2005-04-15 00:00:00,115.74,116.2,114.1,114.15,133774500
2005-04-18 00:00:00,114.12,114.96,113.96,114.5,98650000
2005-04-19 00:00:00,115.1,115.71,114.83,115.41,68387600
2005-04-20 00:00:00,115.4,115.63,113.55,113.8,113493400
2005-04-21 00:00:00,114.79,116.21,114.38,116.01,87066500
2005-04-22 00:00:00,115.74,116.5,114.27,115.57,89029000
2005-04-25 00:00:00,115.86,116.5,115.72,116.33,52318100
2005-04-26 00:00:00,115.96,116.77,115.15,115.2,74799200
2005-04-27 00:00:00,114.86,116.07,114.44,115.65,84071300
2005-04-28 00:00:00,115.27,115.68,114.2,114.2,74064700
2005-04-29 00:00:00,115.07,115.87,113.97,115.75,103545500
2005-05-02 00:00:00,116.07,116.41,115.52,116.4,56060100
2005-05-03 00:00:00,116.07,116.85,115.69,116.6,84586400
2005-05-04 00:00:00,116.65,117.75,116.28,117.5,81489400
2005-05-05 00:00:00,117.67,118,116.74,117.46,96018200
2005-05-06 00:00:00,117.93,117.99,117.06,117.09,69367000
2005-05-09 00:00:00,117.21,118.08,117.05,117.82,43961500
2005-05-10 00:00:00,117.36,117.5,116.39,116.6,74814000
2005-05-11 00:00:00,116.93,117.4,115.85,117.24,91492400
2005-05-12 00:00:00,117.32,117.59,115.95,115.95,93318800
2005-05-13 00:00:00,116.3,116.62,114.8,115.72,84951900
2005-05-16 00:00:00,115.7,116.84,115.66,116.8,48909600
2005-05-17 00:00:00,116.43,117.7,116.16,117.58,61341000
2005-05-18 00:00:00,118.07,119.08,118.01,118.79,77031000
2005-05-19 00:00:00,119.02,119.41,118.7,119.29,62015000
2005-05-20 00:00:00,119.34,119.39,118.74,119.12,46189300
2005-05-23 00:00:00,119.21,120.04,119.19,119.78,50943200
2005-05-24 00:00:00,119.44,119.83,119.2,119.5,50416100
2005-05-25 00:00:00,119.35,119.87,118.83,119.41,48331700
2005-05-26 00:00:00,119.79,120.21,119.62,120.05,42816500
2005-05-27 00:00:00,120.06,1120.2,119.8,120.25,24439000
2005-05-31 00:00:00,120.08,120.17,119.4,119.48,44910400
2005-06-01 00:00:00,119.52,120.92,119.45,120.5,69017400
2005-06-02 00:00:00,120.23,120.84,120.1,120.76,40185200
2005-06-03 00:00:00,120.55,120.89,119.73,120.15,60987200
2005-06-06 00:00:00,120.02,120.2,119.55,120.04,36167600
